"mz"	"time"	"mz.1"	"time.1"	"delta_ppm_vec"	"Name"	"Chemical.Formula"	"SD_240808_002"	"SD_240808_008"	"SD_240808_014"	"SD_240808_020"	"SD_240808_026"	"SD_240808_032"	"SD_240808_038"	"SD_240808_044"	"SD_240808_050"	"SD_240808_056"	"SD_240808_062"	"SD_240808_068"	"SD_240808_074"	"SD_240808_080"	"SD_240808_086"	"SD_240808_092"	"SD_240808_098"	"SD_240808_104"	"SD_240808_110"	"SD_240808_116"	"SD_240808_122"	"SD_240808_128"	"SD_240808_134"	"SD_240808_140"	"SD_240808_146"	"SD_240808_152"	"SD_240808_158"	"SD_240808_164"	"SD_240808_170"	"SD_240808_176"	"SD_240808_182"	"SD_240808_188"	"SD_240808_194"	"SD_240808_200"	"SD_240808_206"	"SD_240808_212"	"SD_240808_218"	"SD_240808_224"	"SD_240808_230"	"SD_240808_236"	"SD_240808_242"	"SD_240808_248"	"SD_240808_254"	"SD_240808_260"	"SD_240808_266"	"SD_240808_272"	"SD_240808_278"	"SD_240812_002"	"SD_240812_008"	"SD_240812_014"	"SD_240812_020"	"SD_240812_026"	"SD_240812_032"	"SD_240812_038"	"SD_240812_044"	"SD_240812_050"	"SD_240812_056"	"SD_240812_062"	"SD_240812_068"	"SD_240812_074"	"SD_240812_080"	"SD_240812_086"	"SD_240812_092"	"SD_240812_098"	"SD_240812_104"	"SD_240812_110"	"SD_240812_116"	"SD_240812_122"	"SD_240812_128"	"SD_240812_134"	"SD_240812_140"	"SD_240812_146"	"SD_240812_152"	"SD_240812_158"	"SD_240812_164"	"SD_240812_170"	"SD_240812_176"	"SD_240812_182"	"SD_240812_188"	"SD_240812_194"	"SD_240812_200"	"SD_240812_206"	"SD_240812_212"	"SD_240812_218"	"SD_240812_224"	"SD_240812_230"	"SD_240812_236"	"SD_240812_242"	"SD_240812_248"	"SD_240812_254"	"SD_240812_260"	"SD_240812_266"	"SD_240812_272"	"SD_240814_002"	"SD_240814_008"	"SD_240814_014"	"SD_240814_020"	"SD_240814_026"	"SD_240814_032"	"SD_240814_038"	"SD_240814_044"	"SD_240814_050"	"SD_240814_056"	"SD_240814_062"	"SD_240814_068"	"SD_240814_074"	"SD_240814_080"	"SD_240814_086"	"SD_240814_092"	"SD_240814_098"	"SD_240814_104"	"SD_240814_110"	"SD_240814_116"	"SD_240814_122"	"SD_240814_128"	"SD_240814_134"	"SD_240814_140"	"SD_240814_146"	"SD_240814_152"	"SD_240814_158"	"SD_240814_164"	"SD_240814_170"	"SD_240814_176"	"SD_240814_182"	"SD_240814_188"	"SD_240814_194"	"SD_240814_200"	"SD_240814_206"	"SD_240814_212"	"SD_240814_218"	"SD_240814_224"	"SD_240814_230"	"SD_240814_236"	"SD_240814_242"	"SD_240814_248"	"SD_240814_254"	"SD_240814_260"	"SD_240814_266"	"SD_240814_272"	"SD_240816_002"	"SD_240816_008"	"SD_240816_014"	"SD_240816_020"	"SD_240816_026"	"SD_240816_032"	"SD_240816_038"	"SD_240816_044"	"SD_240816_050"	"SD_240816_056"	"SD_240816_062"	"SD_240816_068"	"SD_240816_074"	"SD_240816_080"	"SD_240816_086"	"SD_240816_092"	"SD_240816_098"	"SD_240816_104"	"SD_240816_110"	"SD_240816_116"	"SD_240816_122"	"SD_240816_128"	"SD_240816_134"	"SD_240816_140"	"SD_240816_146"	"SD_240816_152"	"SD_240816_158"	"SD_240816_164"	"SD_240816_170"	"SD_240816_176"	"SD_240816_182"	"SD_240816_188"	"SD_240816_194"	"SD_240816_200"	"SD_240816_206"	"SD_240816_212"	"SD_240816_218"	"SD_240816_224"	"SD_240816_230"	"SD_240816_236"	"SD_240816_242"	"SD_240816_248"	"SD_240816_254"	"SD_240816_260"	"SD_240816_266"	"SD_240816_272"	"SD_240820_002"	"SD_240820_008"	"SD_240820_014"	"SD_240820_020"	"SD_240820_026"	"SD_240820_032"	"SD_240820_038"	"SD_240820_044"	"SD_240820_050"	"SD_240820_056"	"SD_240820_062"	"SD_240820_068"	"SD_240820_074"	"SD_240820_080"	"SD_240820_086"	"SD_240820_092"	"SD_240820_098"	"SD_240820_104"	"SD_240820_110"	"SD_240820_116"	"SD_240820_122"	"SD_240820_128"	"SD_240820_134"	"SD_240820_140"	"SD_240820_146"	"SD_240820_152"	"SD_240820_158"	"SD_240820_164"	"SD_240820_170"	"SD_240820_176"	"SD_240820_182"	"SD_240820_188"	"SD_240820_194"	"SD_240820_200"	"SD_240820_206"	"SD_240820_212"	"SD_240820_218"	"SD_240820_224"	"SD_240820_230"	"SD_240820_236"	"SD_240820_242"	"SD_240820_248"	"SD_240820_254"	"SD_240820_260"	"SD_240820_266"	"SD_240820_272"	"SD_240822_002"	"SD_240822_008"	"SD_240822_014"	"SD_240822_020"	"SD_240822_026"	"SD_240822_032"	"SD_240822_038"	"SD_240822_044"	"SD_240822_050"	"SD_240822_056"	"SD_240822_062"	"SD_240822_068"	"SD_240822_074"	"SD_240822_080"	"SD_240822_086"	"SD_240822_092"	"SD_240822_098"	"SD_240822_104"	"SD_240822_110"	"SD_240822_116"	"SD_240822_122"	"SD_240822_128"	"SD_240822_134"	"SD_240822_140"	"SD_240822_146"	"SD_240822_152"	"SD_240822_158"	"SD_240822_164"	"SD_240822_170"	"SD_240822_176"	"SD_240822_182"	"SD_240822_188"	"SD_240822_194"	"SD_240822_200"	"SD_240822_206"	"SD_240822_212"	"SD_240822_218"	"SD_240822_224"	"SD_240822_230"	"SD_240822_236"	"SD_240822_242"	"SD_240822_248"	"SD_240822_254"	"SD_240822_260"	"SD_240822_266"	"SD_240822_272"	"SD_240822_278"	"SD_240830_002"	"SD_240830_008"	"SD_240830_014"	"SD_240830_020"	"SD_240830_026"	"SD_240830_032"	"SD_240830_038"	"SD_240830_044"	"SD_240830_050"	"SD_240830_056"	"SD_240830_062"	"SD_240830_068"	"SD_240830_074"	"SD_240830_080"	"SD_240830_086"	"SD_240830_092"	"SD_240830_098"	"SD_240830_104"	"SD_240830_110"	"SD_240830_116"	"SD_240830_122"	"SD_240830_128"	"SD_240830_134"	"SD_240830_140"	"SD_240830_146"	"SD_240830_152"	"SD_240830_158"	"SD_240830_164"	"SD_240830_170"	"SD_240830_176"	"SD_240830_182"	"SD_240830_188"	"SD_240830_194"	"SD_240830_200"	"SD_240830_206"	"SD_240830_212"	"SD_240830_218"	"SD_240830_224"	"SD_240830_230"	"SD_240830_236"	"SD_240830_242"	"SD_240830_248"	"SD_240830_254"	"SD_240830_260"	"SD_240830_266"	"SD_240830_272"	"SD_240903_002"	"SD_240903_008"	"SD_240903_014"	"SD_240903_020"	"SD_240903_026"	"SD_240903_032"	"SD_240903_038"	"SD_240903_044"	"SD_240903_050"	"SD_240903_056"	"SD_240903_062"	"SD_240903_068"	"SD_240903_074"	"SD_240903_080"	"SD_240903_086"	"SD_240903_092"	"SD_240903_098"	"SD_240903_104"	"SD_240903_110"	"SD_240903_116"	"SD_240903_122"	"SD_240903_128"	"SD_240903_134"	"SD_240903_140"	"SD_240903_146"	"SD_240903_152"	"SD_240903_158"	"SD_240903_164"	"SD_240903_170"	"SD_240903_176"	"SD_240903_182"	"SD_240903_188"	"SD_240903_194"	"SD_240903_200"	"SD_240903_206"	"SD_240903_212"	"SD_240903_218"	"SD_240903_224"	"SD_240903_230"	"SD_240903_236"	"SD_240903_242"	"SD_240903_248"	"SD_240903_254"	"SD_240903_260"	"SD_240903_266"	"SD_240903_272"	"SD_240906_002"	"SD_240906_008"	"SD_240906_014"	"SD_240906_020"	"SD_240906_026"	"SD_240906_032"	"SD_240906_038"	"SD_240906_044"	"SD_240906_050"	"SD_240906_056"	"SD_240906_062"	"SD_240906_068"	"SD_240906_074"	"SD_240906_080"	"SD_240906_086"	"SD_240906_092"	"SD_240906_098"	"SD_240906_104"	"SD_240906_110"	"SD_240906_116"	"SD_240906_122"	"SD_240906_128"	"SD_240906_134"	"SD_240906_140"	"SD_240906_146"	"SD_240906_152"	"SD_240906_158"	"SD_240906_164"	"SD_240906_170"	"SD_240906_176"	"SD_240906_182"	"SD_240906_188"	"SD_240906_194"	"SD_240906_200"	"SD_240906_206"	"SD_240906_212"	"SD_240906_218"	"SD_240906_224"	"SD_240906_230"	"SD_240906_236"	"SD_240906_242"	"SD_240906_248"	"SD_240906_254"	"SD_240906_260"	"SD_240906_266"	"SD_240906_272"	"SD_240910_002"	"SD_240910_008"	"SD_240910_014"	"SD_240910_020"	"SD_240910_026"	"SD_240910_032"	"SD_240910_038"	"SD_240910_044"	"SD_240910_050"	"SD_240910_056"	"SD_240910_062"	"SD_240910_068"	"SD_240910_074"	"SD_240910_080"	"SD_240910_086"	"SD_240910_092"	"SD_240910_098"	"SD_240910_104"	"SD_240910_110"	"SD_240910_116"	"SD_240910_122"	"SD_240910_128"	"SD_240910_134"	"SD_240910_140"	"SD_240910_146"	"SD_240910_152"	"SD_240910_158"	"SD_240910_164"	"SD_240910_170"	"SD_240910_176"	"SD_240910_182"	"SD_240910_188"	"SD_240910_194"	"SD_240910_200"	"SD_240910_206"	"SD_240910_212"	"SD_240910_218"	"SD_240910_224"	"SD_240910_230"	"SD_240910_236"	"SD_240910_242"	"SD_240910_248"	"SD_240910_254"	"SD_240910_260"	"SD_240910_266"	"SD_240910_272"	"SD_240912_002"	"SD_240912_008"	"SD_240912_014"	"SD_240912_020"	"SD_240912_026"	"SD_240912_032"	"SD_240912_038"	"SD_240912_044"	"SD_240912_050"	"SD_240912_056"	"SD_240912_062"	"SD_240912_068"	"SD_240912_074"	"SD_240912_080"	"SD_240912_086"	"SD_240912_092"	"SD_240912_098"	"SD_240912_104"	"SD_240912_110"	"SD_240912_116"	"SD_240912_122"	"SD_240912_128"	"SD_240912_134"	"SD_240912_140"	"SD_240912_146"	"SD_240912_152"	"SD_240912_158"	"SD_240912_164"	"SD_240912_170"	"SD_240912_176"	"SD_240912_182"	"SD_240912_188"	"SD_240912_194"	"SD_240912_200"	"SD_240912_206"	"SD_240912_212"	"SD_240912_218"	"SD_240912_224"	"SD_240912_230"	"SD_240912_236"	"SD_240912_242"	"SD_240912_248"	"SD_240912_254"	"SD_240912_260"	"SD_240912_266"	"SD_240912_272"	"SD_240912_278"	"SD_240916_002"	"SD_240916_008"	"SD_240916_014"	"SD_240916_020"	"SD_240916_026"	"SD_240916_032"	"SD_240916_038"	"SD_240916_044"	"SD_240916_050"	"SD_240916_056"	"SD_240916_062"	"SD_240916_068"	"SD_240916_074"	"SD_240916_080"	"SD_240916_086"	"SD_240916_092"	"SD_240916_098"	"SD_240916_104"	"SD_240916_110"	"SD_240916_116"	"SD_240916_122"	"SD_240916_128"	"SD_240916_134"	"SD_240916_140"	"SD_240916_146"	"SD_240916_152"	"SD_240916_158"	"SD_240916_164"	"SD_240916_170"	"SD_240916_176"	"SD_240916_182"	"SD_240916_188"	"SD_240916_194"	"SD_240916_200"	"SD_240916_206"	"SD_240916_212"	"SD_240916_218"	"SD_240916_224"	"SD_240916_230"	"SD_240916_236"	"SD_240916_242"	"SD_240916_248"	"SD_240916_254"	"SD_240916_260"	"SD_240916_266"	"SD_240916_272"	"SD_240918_002"	"SD_240918_008"	"SD_240918_014"	"SD_240918_020"	"SD_240918_026"	"SD_240918_032"	"SD_240918_038"	"SD_240918_044"	"SD_240918_050"	"SD_240918_056"	"SD_240918_062"	"SD_240918_068"	"SD_240918_074"	"SD_240918_080"	"SD_240918_086"	"SD_240918_092"	"SD_240918_098"	"SD_240918_104"	"SD_240918_110"	"SD_240918_116"	"SD_240918_122"	"SD_240918_128"	"SD_240918_134"	"SD_240918_140"	"SD_240918_146"	"SD_240918_152"	"SD_240918_158"	"SD_240918_164"	"SD_240918_170"	"SD_240918_176"	"SD_240918_182"	"SD_240918_188"	"SD_240918_194"	"SD_240918_200"	"SD_240918_206"	"SD_240918_212"	"SD_240918_218"	"SD_240918_224"	"SD_240918_230"	"SD_240918_236"	"SD_240918_242"	"SD_240918_248"	"SD_240918_254"	"SD_240918_260"	"SD_240918_266"	"SD_240918_272"	"SD_240920_002"	"SD_240920_008"	"SD_240920_014"	"SD_240920_020"	"SD_240920_026"	"SD_240920_032"	"SD_240920_038"	"SD_240920_044"	"SD_240920_050"	"SD_240920_056"	"SD_240920_062"	"SD_240920_068"	"SD_240920_074"	"SD_240920_080"	"SD_240920_086"	"SD_240920_092"	"SD_240920_098"	"SD_240920_104"	"SD_240920_110"	"SD_240920_116"	"SD_240920_122"	"SD_240920_128"	"SD_240920_134"	"SD_240920_140"	"SD_240920_146"	"SD_240920_152"	"SD_240920_158"	"SD_240920_164"	"SD_240920_170"	"SD_240920_176"	"SD_240920_182"
87.0087	29.9	87.00877	25	0.80451660210571	"Pyruvate"	"C3H4O3"	168408835.9	245342132.9	173049582.7	244475463.2	566223275.4	40904600.6	101466264.7	80094091.1	600845915.4	163237113.1	710146725.1	516636437.1	163216256.9	289664697.9	138886825	276957162	169017449.2	311611988.4	237947947	487336758.1	5344730.1	501206344.7	247912030.1	247947875.9	177287109	1053754893.6	89710464.8	411259717.7	98484693.4	79206111	191865436.3	458862486.8	247476071.6	271309128.3	105025132.4	509129844.1	290867479	418879933.8	130150453	200885754.2	155113558	178213393.4	292319122	301293679	233980136.3	249201682.8	182075768.4	253856384.6	212108737	536000594.1	206009359.9	620834861.5	147619653.8	252396840.2	161984938.1	289811737	699803463.6	451415327.8	226901603.9	261381132	129209195.9	333647264.5	414419766.4	160717050.6	223019566.3	311655785.2	292890350.4	107155366.6	107834038	277716398.1	218438089.5	294909486.6	166276113.8	164104622.1	114757630.8	152865124.6	1229246225	233493844.4	374100875.4	434716581	138082250.5	128509873.2	114254101.7	473817108.5	133013243.1	364970178.4	242276161.3	117440872.3	181872889	139458357.8	143570370.8	262358785.6	220495311.5	241608813.1	201591922	129569609.2	110786858.1	229233536.9	464568019.8	323319771.5	126964080.5	106729293.3	190299196.3	734420557.3	274157085.2	178783559.9	299484002	186762083.5	765406863.7	82705312.3	364941309.8	264615773.9	133789132.1	342367131.7	156398783.9	242766217.2	204145108.6	475041116.7	1180340033.9	213839627	129822262.7	252656035.8	350549691.1	370656917.8	463274886	229130881.4	297808034.1	135222805.4	109197224.7	175976115.6	97563989.2	316828439.4	96490786.4	342017835.2	209483852.4	315302686.2	185244169.9	244115048.9	197452334.1	254817905.3	201340392.3	232863004.9	79115745.1	303819871.7	379873246.8	508227159.4	107664236.5	880696386.5	123879783.3	253199978.9	122303507.8	611394483.1	503447094.4	178114410.4	362096996.7	417049562.8	435320644.1	103074787.7	72435117.6	350113493.3	339520112.5	258076529.4	204189328.4	535427178.9	79238426.8	236315968.8	284368488.8	701871264	67795289.6	112051718	80906914	187639478.5	135699904.2	334552929.3	127384654.3	350022764.2	80845398.2	219493499.9	176378818.1	249955608.2	756883647.4	73369843.4	111298903.2	277931114.2	213554601.5	200853831.9	145082813.3	232389919.6	248623347	244109008.2	284711653.5	0	320516951.2	616102504.7	26313242.5	470127087.1	22723472.7	426503045.3	450968083.1	441028988.1	214151892.4	946173383.8	325095927.7	576659032.7	210671236.8	314554304.2	510664031.2	229669069.3	173006144.2	274708426.8	530666425.1	151237530	579344308.2	201246402.7	264708874.1	168145241.8	262186813.2	359765530.5	55667704.6	80213805.6	176731576.1	0	39442305.1	519740913.5	347690164.2	11413100.7	104264	360554196.3	374738751.7	233440227.9	172736534.6	175944413.9	199479648	160754582.8	351923128.5	264550885	688256904.1	554176226.5	280171804.5	224771072.9	69219709.8	321809201.4	172394218.5	164560989.8	115817600.9	564176770.8	170429359.5	69696944.7	228639222.3	433874032.8	853788158.4	147964180.1	46233787.7	280840357.3	206035199.3	155744201.5	176141397.6	629741377.7	479264070.6	328604706.3	376082073.7	190405326.9	150108987.5	151208407.4	87077184.7	201226961.4	187212076.9	113857533.2	375333935.2	48273686.2	262924175.8	332021389.2	738977402.9	763080277.8	108534604.5	156429194.7	186436710	151506653.1	239987988.9	178311297.7	144339447.6	110868017.5	269470714.7	404564392.5	464480884.2	156458096.4	211474233.4	263761792.1	294342223.8	77723440.6	429671270.3	288097316	232378957.2	232522204.6	158875214.7	225024763.4	309182880	212329624.3	202241894.6	173813093.1	347767203.9	257392459.8	344751254	103633405	242086658.9	195016480	163272989.7	174368671.7	178124906.8	1060095040.7	263605149.9	681145118.8	637799926	163734073	335292196.5	144237701.3	165104413.3	205869355.3	379792466.8	55460322.5	453745132.3	231747583.8	325791599.2	247780708.8	399608049.2	290547583.8	334045544.2	119673423.8	373171145.6	117329729.1	184993199.6	111853161.6	454638479.9	192014034.9	163679920.9	217932069.9	144166314.6	153333733.9	104788750.6	129590610.4	137924705.3	511725025.1	468149091.9	252179419.5	234263789.6	303761628.1	376688901.1	281515880.8	323216102	304526454.7	519437070	127140528.1	222766660.7	323007686.6	246045604.9	152505006.9	108212728.8	234764408.9	293208455.3	284644903.5	210687353.7	420711373.3	1117600821.6	455245038	138399870.4	214666969.5	107543864.4	149740832.4	347901014.8	260876057.8	231760083.6	204794762.8	240010725.6	172209111.2	211381618.7	641221530.2	194518171.4	132075542.6	129526999.1	501764908.7	140345293.2	736007118.7	650429067.9	133969757.4	177954002.1	220975729.7	265733713.6	119894438.1	138265735.1	145279899.1	286519689	969527681.4	240878551.9	203422975.7	195717294.6	171112524.7	465515027.6	136261230	131183757.1	183135204.3	214240879	227148681.3	204090081.9	225549497.4	148306023.8	286043288.3	885065576.5	251847313.9	315825821.3	181110101.9	180418133.1	133394272.7	161969347.4	233714531.7	241327386.2	208722233.3	223084961	161608258.6	144939558	448801172.6	363040451.4	174026830.7	720584698.6	198167877	226827107.6	251973770.9	49138941.6	370196341.7	96540571.6	266404398.4	234268071.2	335323305	524791849.6	88553975.9	257351815.5	143219217.3	340580829.4	181856710.1	234006701.2	167133062.3	0	348892854.6	125137023.7	129570331.3	1098026459.9	565591099.9	370555148.4	173134887	289938139.2	239600702	441862082.1	115673670.5	286025294.7	125741836.6	185746753	97283049.8	415889479.8	126816773.6	420625197.2	626833866.6	213452654.2	204219871.3	196589815.3	293508843	178077239.5	925699036.3	414774555.4	0	378442424.8	206622732.1	281650477.4	282199878	231727114	65229995.6	59359122.1	409862627.6	359484493	479156877.8	260562048.7	173100720.9	321053487.1	21295484.2	287348707.9	601851869.1	170006846.4	241583092.4	154038278.7	308034076	279830072.8	916581900.2	1064812.9	157192807.2	245079629.9	195943852.3	168424696.4	174973377.7	597797213.4	150267802.5	495617082.6	352087586.6	347262271.8	175217093.7	208864649.7	437087341	87404860	143664962.7	381878040	189296642.6	155727886.9	189720706.6	154209992.2	255764549.3	163033294.6	393301373.1	267875601.7	272501307.2	334138220.9	302572348.7	31564398.7	234504679	258333110.3	219641055.8	328843722.3	1367262570.6	54478499.8	379415267.7	123131954.5	212694851.4	661125676.4	56387462.9	253197250.5	200560134.4	149848036.9	306706239	406925619.3	256819459.4	127895957.5	273795584.5	238744870	464104890.8	160269777.8	335050664.5	390063768.4	156498576.3	373173702.8	245103063.2	274815388.3	221117775.8	219883914.9	121172054.8	416291285.1	316383373.8	334114239.1	200161879.9	158188485	167295515.6	118975048.7	142850201	272363323	773714403.6	1057284404.7	177359236.6	356530713.8	168609602.3	23081862.7	297041764.1	162304909.9	360692252.5	637495071.1	365569971.3	392773424.9	144489449	107805351	135850052.2	428590071.9	159958929	299957342	195637739.1	121299489.7	521045955	185015253.6	164506912.9	261099092.7	384320649.2	346556630.6	102478190.6	166131660.3	24646864.8	169006307.6	221909977.8	235296568.1	623038969.9	242465799.2	233052166.1	140217445	346482908	444476344	189529386.1	294163521.1	182733923.2	126657251.6	142037939.5	231553891.6	145666216.8	701024991.3	362655318.9	247015925.4	24167776.4	158961231.1	0	634420332.9	158103781	155222094.3	279478452.3	305645972.4	444457350.5	269642010.5	165162752.7	459596881.4	110041086.8	595917941.4	174952915.3	110549740.4	336961569	296562624.3	104749024.4	495609579.6	145137249.8	466096082.8	385603850	247553520.1	171011798.3
